meta,id,tweet,sentiment,emotion,SentimentLabel,EmotionLabel,tweetP
meta,24139,@iamsrk My 12 year old declared her record of watching Badshah on TV50 times.Claims to be your biggest fan.She do … https//t.co/cD0afeE6eH,neutral,others,1,4,my 12 year old declared her record of watching badshah on tv50 times . claims to be your biggest fan . she do https t . co cd0afee6eh
meta,18846,@yadavdimples Nahi mut sorry health department sare hospital band karo Sab ko pehle dhar ka gaumutra do Sab bimari … https//t co/lLFzkMqLXB,negative,sadness,0,5,nahi mut sorry health department sare hospital band karo sab ko pehle dhar ka gaumutra do sab bimari https t co llfzkmqlxb
meta,29030,main priyanka prakash modi dada ki poti ..... main unse kehna chahti hun ki is baar mere dada ye v sapat le ki dahej … https//t.co/6FmNvXg7rT,positive,others,2,4,main priyanka prakash modi dada ki poti . . main unse kehna chahti hun ki is baar mere dada ye v sapat le ki dahej https t . co 6fmnvxg7rt
meta,22594,RT @hamzaahmad73 It's not easy to make it easy ❤❤ Love u @igippygrewal bhaji Hanji kida lagy movie # ChandigarhAmritsarChandigarh jina ny nh …,positive,joy,2,3,rt it is not easy to make it easy red heart red heart love u bhaji hanji kida lagy movie chandigarhamritsarchandigarh jina ny nh
meta,12417,@sardanarohit @aajtak Sir ye election commision ko gali nai de rhe Ye govt Employee ko gali de rhe Jo election krata hai,neutral,others,1,4,sir ye election commision ko gali nai de rhe ye govt employee ko gali de rhe jo election krata hai
meta,31335,@MixedRaita Tu bahut pitega ak din be chutiye .... sale teri himmat kaise hui voters ko idiots bolne ki ..... abe ujde … https//t.co/JEJwklqa08,negative,anger,0,0,tu bahut pitega ak din be chutiye . . sale teri himmat kaise hui voters ko idiots bolne ki . . abe ujde https t . co jejwklqa08
meta,39578,@PMOIndia hi pmo good morning modi ji se ek binti hai hum log facbook pe unke liye din raat lage rahe modi ji k par … https//t.co/uaXkObLyWj,neutral,others,1,4,hi pmo good morning modi ji se ek binti hai hum log facbook pe unke liye din raat lage rahe modi ji k par https t . co uaxkoblywj
meta,36320,RT @AnmolRatanbhar1 🔝 ( Salman khan ) (✖╭╮✖) Best fight (✖╭╮✖) scene 〣( ºΔº )〣 movie ~ See @thismagazine 🔝 Instagram photo by (✖╭╮✖)🔝 @baghda …,positive,others,2,4,rt top arrow salman khan multiply multiply best fight multiply multiply scene movie see top arrow instagram photo by multiply multiply top arrow
meta,14490,@FoujiDil mderchod bhartye sainik likhta h ..... hrami aulad hindu hogya bs desh bhakt ho gaya kisi bhi gali teri may … https//t.co/cX1xa9fOkR,negative,anger,0,0,mderchod bhartye sainik likhta h . . hrami aulad hindu hogya bs desh bhakt ho gaya kisi bhi gali teri may https t . co cx1xa9fokr
meta,7639,@atram _ shatram Arey ye meri Didi depressed Ho gyi 😨😨😨😨😨 Bechari Chlo 5 din me rr to band hoga Aur ye tweets kuki mjh … https//t co/tW4kBM31qM,neutral,others,1,4,shatram arey ye meri didi depressed ho gyi fearful face fearful face bechari chlo 5 din me rr to band hoga aur ye tweets kuki mjh https t co tw4kbm31qm
meta,37806,RT @AlinaAdyl Chalo goiz 1000 followers hogye hain ab mujhy unfollower mt krna warna Allah pochy ga tum logo ko muslmano 😂 Jisko FOllow ba …,neutral,others,1,4,rt chalo goiz 100 followers hogye hain ab mujhy unfollower mt krna warna allah pochy ga tum logo ko muslmano face with tears of joy jisko follow ba
meta,27128,RT @binsiii Google isn ’ t your best friend when you ’ re sick belie walie haiiiiiii,neutral,others,1,4,rt google isn t your best friend when you re sick belie walie haii
meta,18904,Narendra Damodar Modi ji All the best Vadnagar ke kamalka banshiwala Shubh ho apka e jatra,positive,joy,2,3,narendra damodar modi ji all the best vadnagar ke kamalka banshiwala shubh ho apka e jatra
meta,1681,talented as you ! I thank god for creating such a perfect and generous person 🥰 I pray that you will continue to b … https//t co/aCTOiBtAmc,neutral,joy,1,3,talented as you ! i thank god for creating such a perfect and generous person smiling face with hearts i pray that you will continue to b https t co actoibtamc
meta,28730,Sach keh raha hai deewana dil dil na kisi se lagana.Jhoothe hai pyaar ke waade sare jhoothi hai pyaar ki kasme … https//t.co/6WKLjHp6Sr,neutral,others,1,4,sach keh raha hai deewana dil dil na kisi se lagana . jhoothe hai pyaar ke waade sare jhoothi hai pyaar ki kasme https t . co 6wkljhp6sr
meta,1936,@SonyTV @SrBachchan @Naveen _ Odisha @nilamadhabpanda @001Danish Thanks sir hamara umid ahi he 🙏 jai Jagannath swami 🙏🙏,neutral,others,1,4,odisha thanks sir hamara umid ahi he folded hands jai jagannath swami folded hands folded hands
meta,10559,Pubg ni khelta Tiktok use ni krta Suta ni lagata Girlz ko DM ni krta Will this society accept me ?,neutral,others,1,4,pubg ni khelta tiktok use ni krta suta ni lagata girlz ko dm ni krta will this society accept me ?
meta,15663,@DrJitendraSingh namaskar sir ji.Mere aur se aap ko ek requst hai lakhnpur se satwari chowk tak street light ka ka … https//t.co/7j07TPuLEU,positive,others,2,4,namaskar sir ji . mere aur se aap ko ek requst hai lakhnpur se satwari chowk tak street light ka ka https t . co 7j07tpuleu
meta,22673,@chitraaum @aajtak Jo bjp ke saath nahi woh atankwadi h aour jo hindu RSS ke saath nahi woh deshdrohi hai aaj kal b … https//t.co/uey5QzvEZu,negative,sadness,0,5,jo bjp ke saath nahi woh atankwadi h aour jo hindu rss ke saath nahi woh deshdrohi hai aaj kal b https t . co uey5qzvezu
meta,17068,@chitraaum Sabdo ke marham se ye gahra jakham dur nahi hoga.in bacho aur bachiyo ko bhavbhini sardhanjali aur pari … https//t.co/5vI6LfDWYc,positive,others,2,4,sabdo ke marham se ye gahra jakham dur nahi hoga . in bacho aur bachiyo ko bhavbhini sardhanjali aur pari https t . co 5vi6lfdwyc
meta,16439,RT @cutiepai __ I'm sorry i can't say that Tailor ny eid ke kapre kharab kar diye hain 😂,neutral,others,1,4,rt i am sorry i cannot say that tailor ny eid ke kapre kharab kar diye hain face with tears of joy
meta,24809,@SHEIKH0599 @MilanMishra2 @WeUttarPradesh @bareillypolice @Uppolice Soch h in logo ki ghatiya jo gareebo ko mar rah … https//t.co/qP3NU4ugDd,negative,disgust,0,1,soch h in logo ki ghatiya jo gareebo ko mar rah https t . co qp3nu4ugdd
meta,12827,@PMOIndia @narendramodi Modi ji e Jiske Paas Zameen haiuse to aap Kisan Samman Nidhi Yojna Diya 6000 salana Dene Ka … https//t.co/sLaOwWWeH1,neutral,others,1,4,modi ji e jiske paas zameen haiuse to aap kisan samman nidhi yojna diya 600 salana dene ka https t . co slaowweh1
meta,6161,@drosliyusof @LFC Thank you so much Dato inshallah will celebrate the 6th star tonight 🙏🙏 # ynwa,neutral,joy,1,3,thank you so much dato inshallah will celebrate the 6th star tonight folded hands folded hands ynwa
meta,20134,"RT @lbi _ london Join us tomorrow for the opening night of our new exhibition "" Networks of Knowledge "" showcasing the institute ’ s Library and …",neutral,others,1,4,rt london join us tomorrow for the opening night of our new exhibition networks of knowledge showcasing the institute s library and
meta,18960,@imshivam096 Tum chutiya hoo gandu cogress ..... harne wali this sub ko pata tha itne buti tarah haarnegi nahi pata hai lavde,negative,sadness,0,5,tum chutiya hoo gandu cogress . . harne wali this sub ko pata tha itne buti tarah haarnegi nahi pata hai lavde
meta,2018,@BBMarathiTrolls @ColorsMarathi Arey bhau iss bar budget kaam hain na 😂 Lonavla se direct goregaon filmcity mein set laga hain 😅,positive,joy,2,3,arey bhau iss bar budget kaam hain na face with tears of joy lonavla se direct goregaon filmcity mein set laga hain grinning face with sweat
meta,42965,@PiyushGoyal manniya goyal ji Avdhesh duby ko Jail main dal diya .. Kripya Traino main jo tte nd police ne jo loot m … https//t.co/eiwiU711PJ,negative,others,0,4,manniya goyal ji avdhesh duby ko jail main dal diya . . kripya traino main jo tte nd police ne jo loot m https t . co eiwiu711pj
meta,21441,@Hanne _ o _ Saurus I get the intended joke it ’ s just not funny.Not my sense of humour anyway those crazy kids 😂,neutral,others,1,4,o saurus i get the intended joke it s just not funny . not my sense of humour anyway those crazy kids face with tears of joy
meta,32574,@yowulf Ah ! This is so cute 🥰 I love these two 😆💕,neutral,joy,1,3,ah ! this is so cute smiling face with hearts i love these two grinning squinting face two hearts
meta,617,@ShikhaPathak18 @SuPriyoBabul @MamataOfficial Jai Shree Ram mamtaji pranam AAP seen mukhya mantri bank the Aashirwad Jai Shree ram,neutral,others,1,4,jai shree ram mamtaji pranam aap seen mukhya mantri bank the aashirwad jai shree ram
meta,20345,@RailwaySeva @dr _ abhi _ voice @drm _ kir I proud where I'm from love you modi ji finally you make digital india,positive,joy,2,3,abhi voice kir i proud where i am from love you modi ji finally you make digital india
meta,39591,' baten khtam hi ni hoti '' to '' baat hi ni hoti '' wali journey is less hurting than when they ask you to leave for no reason.,neutral,others,1,4,baten khtam hi ni hoti to baat hi ni hoti wali journey is less hurting than when they ask you to leave for no reason .
meta,7613,@MamataOfficial O hello kaun ho aap What is your identity out side west Bengal Through out the country and in the … https//t.co/urPxZ0WdbZ,negative,anger,0,0,o hello kaun ho aap what is your identity out side west bengal through out the country and in the https t . co urpxz0wdbz
meta,38713,@AcharyaPramodk Pramod tum ko Acharya ki padvi kis ne di.Gadhe ko acharya nahi Bol sakte.Tumko to ye ek kissa mal … https//t.co/KKxy31sFdH,negative,disgust,0,1,pramod tum ko acharya ki padvi kis ne di . gadhe ko acharya nahi bol sakte . tumko to ye ek kissa mal https t . co kkxy31sfdh
meta,35265,@kamaalrkhan Bhai Ajay didn ’ t have good last few movies point taken @akshaykumar is doing great with continuous … https//t.co/FmGlUqdNsb,positive,others,2,4,bhai ajay didn t have good last few movies point taken is doing great with continuous https t . co fmgluqdnsb
meta,15010,@anilvijminister sir meri Wife KO 1hafta ho gya hospital ke chakker lagate abi tk doctor ne koi medisen nhi di aur … https//t co/Ij2ZSJx0Lx,neutral,sadness,1,5,sir meri wife ko 1hafta ho gya hospital ke chakker lagate abi tk doctor ne koi medisen nhi di aur https t co ij2zsjx0lx
meta,34399,@saidalammahsud Kutty harami namak haramii gooo back to afgan,negative,anger,0,0,kutty harami namak haramii goo back to afgan
meta,266,@asadowaisi @PMOIndia Mp me govt kamalnath ki h ... Wese ek or video viral h jisme aapke shantidut bhai ek dukandar … https//t.co/doLm3ODDCs,negative,others,0,4,mp me govt kamalnath ki h . . wese ek or video viral h jisme aapke shantidut bhai ek dukandar https t . co dolm3oddcs
meta,16713,@sardesairajdeep Besharam kitna baar tappad kayega ! Tumara anti national hindu Muslim dukan bhand hogaya ! Bunt … https//t co/Eo6zLrqMAV,negative,disgust,0,1,besharam kitna baar tappad kayega ! tumara anti national hindu muslim dukan bhand hogaya ! bunt https t co eo6zlrqmav
meta,28907,@vikasbha Fake video.Andh bhakts are forced to circulate to increase popularity rate.,negative,others,0,4,fake video . andh bhakts are forced to circulate to increase popularity rate .
meta,22798,Love the smell of air back at home ! # Dharan,positive,joy,2,3,love the smell of air back at home ! dharan
meta,26042,@pepsi Hell yeah ! Does this mean Pepsi Vanilla is coming back ? I miss it so much !,neutral,others,1,4,hell yeah ! does this mean pepsi vanilla is coming back ? i miss it so much !
meta,36095,@ZeeNewsHindi digwijay ji ko to aise hi chunaw me harne ka tension ab dusra bhi tension de gya is sant ne wo ye ki … https//t.co/pS9yprJ8w0,neutral,others,1,4,digwijay ji ko to aise hi chunaw me harne ka tension ab dusra bhi tension de gya is sant ne wo ye ki https t . co ps9yprj8w0
meta,23804,RT @BhatnagarBrij She's So Happy 😭❤️❤️ # HappyBirthdaySonakshiSinha https//t.co/xf95ymtTPy,positive,joy,2,3,rt she is so happy loudly crying face red heart red heart happybirthdaysonakshisinha https t . co xf95ymttpy
meta,14239,@jewar _ airport Vimlesh ji .. Yeh Apna vada nahi nibha rahe.Pehle Kaha ki .. If u purchase any land will be stamp dut … https//t.co/yhgbfSwl7C,negative,sadness,0,5,airport vimlesh ji . . yeh apna vada nahi nibha rahe . pehle kaha ki . . if u purchase any land will be stamp dut https t . co yhgbfswl7c
meta,21196,@TheSamirAbbas Ab hamari raksha to bhagvan hi kar sakta hai q ki jahan ka system & sarkar hi aaropiyon ko bacha rah … https//t.co/bR4OQR08fG,neutral,fear,1,2,ab hamari raksha to bhagvan hi kar sakta hai q ki jahan ka system sarkar hi aaropiyon ko bacha rah https t . co br4oqr08fg
meta,34663,Congratulations Hon.Prime Minister @narendramodi on your victory.We want ur back n now finally ur back with prachand bhumat ✌✌,positive,joy,2,3,congratulations hon . prime minister on your victory . we want ur back n now finally ur back with prachand bhumat victory hand victory hand
meta,29280,@IndiaToday @sardesairajdeep Iska toh koi bhi video ya audio dekhna hi nahi hai ... bewakoof aadmi hai ye ... isne … https//t.co/qHq3I0fSx3,negative,anger,0,0,iska toh koi bhi video ya audio dekhna hi nahi hai . . bewakoof aadmi hai ye . . isne https t . co qhq3i0fsx3
meta,31391,RT @AaliyahJay & Wtf are pretty eyes ? EYES ARE FUCKING EYES.This video is actually so annoying imagine what other ignorant shit she be s …,negative,anger,0,0,rt wtf are pretty eyes ? eyes are fucking eyes . this video is actually so annoying imagine what other ignorant shit she be s
meta,37666,12 din baad Iqbal k shaheeno ko Advance eid msg send krne ka Dhora par jna 😹,neutral,others,1,4,12 din baad iqbal k shaheeno ko advance eid msg send krne ka dhora par jna cat with tears of joy
meta,14014,Tum apni taraf aane wali takleefon ko apne gunahon ki saza mat samjhna mera Allah bohat mehrban hai Wo badle nahi l … https//t.co/uy2JiWL8E9,positive,others,2,4,tum apni taraf aane wali takleefon ko apne gunahon ki saza mat samjhna mera allah bohat mehrban hai wo badle nahi l https t . co uy2jiwl8e9
meta,40785,BC light kat di abhi toh shuru bhi nahi hua match ... # UCLFinal # delhi Upar se garmi ne alag maar rakhi hai.,negative,sadness,0,5,bc light kat di abhi toh shuru bhi nahi hua match . . uclfinal delhi upar se garmi ne alag maar rakhi hai .
meta,20844,@awasthis @abpnewshindi @abpnewstv Rahul Gandhi ko Chowkidar Chor hai Ka nara bhut bhari pad gya kuki wo khud bail … https//t co/yKahipYXZb,neutral,others,1,4,rahul gandhi ko chowkidar chor hai ka nara bhut bhari pad gya kuki wo khud bail https t co ykahipyxzb
meta,24005,RT @meh _ Stuffs Salman will continue to fuck your chindiwaali filmfare So best of luck to you too mote bhains https//t co/SItVf1RYub,negative,anger,0,0,rt stuffs salman will continue to fuck your chindiwaali filmfare so best of luck to you too mote bhains https t co sitvf1ryub
meta,39372,@Satyanewshi Ye sajish ho sakti hai bahut badi Ise halke na le .. sarkar aur Sena dono .. kyu bola usne Aisa isko gira … https//t.co/2l0C7qfTWz,neutral,others,1,4,ye sajish ho sakti hai bahut badi ise halke na le . . sarkar aur sena dono . . kyu bola usne aisa isko gira https t . co 2l0c7qftwz
meta,23837,No one better than srk His charm his personality his swag ek yessa hero jiski villain role sbse jayda popular hoti … https//t.co/m2wjKqTCpf,positive,joy,2,3,no one better than srk his charm his personality his swag ek yessa hero jiski villain role sbse jayda popular hoti https t . co m2wjkqtcpf
meta,23830,@AcharyaPramodk Sir ye oonki aadat may shumaar hbycot se media or deshwasion ko bhi pata chalegaki gandi naali k … https//t co/fF4fuqpAYk,negative,others,0,4,sir ye oonki aadat may shumaar hbycot se media or deshwasion ko bhi pata chalegaki gandi naali k https t co ff4fuqpayk
meta,42705,@KailashOnline kyu ki ye # MamataBanrjee us ravan ki tarah hai jo apne ap ko hi bhagwan samjhne lgi hai aise logo k … https//t.co/DM3IzWmbRb,negative,anger,0,0,kyu ki ye mamatabanrjee us ravan ki tarah hai jo apne ap ko hi bhagwan samjhne lgi hai aise logo k https t . co dm3izwmbrb
meta,39643,@Irshadbhatti36 TOO WAQIE BOHT BRA HARAAMI HI NAHI BUL K WALDO ZINAA KI PAIDAWAAR HAI - TERI MAAN BHI TANGG TH … https//t.co/W8oaij1jhU,negative,anger,0,0,too waqie boht bra haraami hi nahi bul k waldo zinaa ki paidawaar hai teri maan bhi tangg th https t . co w8oaij1jhu
meta,10743,Congratulations To our Hounarble prime minister shri Narendar damoder dass modi ji ! Hum sabi bharat wasi yahi kaman … https//t co/K8gKC12ZMM,positive,joy,2,3,congratulations to our hounarble prime minister shri narendar damoder dass modi ji ! hum sabi bharat wasi yahi kaman https t co k8gkc12zmm
meta,38950,@10kSilverstone If you give me a free place I'll operate as official weatherman on day on your behalf haha !! (&… https//t co/KLBKOfiLIh,neutral,others,1,4,if you give me a free place i will operate as official weatherman on day on your behalf haha ! ! https t co klbkofilih
